,job_title,company_name,location,summary,salary
1160,System Administrator (Full-Time Unpaid Intern),OpenConcept Consulting Inc.,"Ottawa, ON","Stay up-to-date with the latest trends in web development, hosting, server configuration, DevOps, deployment orchestration, continuous integration,…",Nothing_found
1161,DevOps Intern - DevOps stagiaire,Nuance,"Montréal, QC","The DevOps intern will be part of a dynamic team, collaborating with the R&D; organization to build out a release pipeline for their products and services.",Nothing_found
1162,Intern - DevOps & Tools (Winter 2020),Mackenzie Investments,"Winnipeg, MB",DevOps Engineer – DevOps & Tools Department.Opportunity to work on a larger project to build a showcase web app to utilize the full spectrum of DevOps tools…,Nothing_found
1163,"DevOps Developer - Internship - 12 months (Ottawa, ON)",IBM,"Ottawa, ON","DevOps Developer Interns are in demand across IBM's growth areas.At IBM, work is more than a job - it's a calling:To think along with clients and sell.",Nothing_found
1164,"DevOps Developer - Coop - 4 or 8 months (Ottawa, ON)",IBM,"Ottawa, ON","DevOps Developer Interns are in demand across IBM's growth areas.At IBM, work is more than a job - it's a calling:To think along with clients and sell.",Nothing_found
1165,DevOps Engineer Co-op,TD Bank,"Toronto, ON",We have opportunities in various Technology Solutions areas and job responsibilities for DevOps students will vary by area.Carve out a career for yourself.,Nothing_found
1166,Programmer Analyst Intern,Desjardins,"Montréal, QC",Intern – JAVA Programmer Analyst.Intern – COBOL Programmer Analyst.Intern – Quality Assurance Software Analyst.Relevant work experience (an asset).,Nothing_found
1167,"EY Client Technology, Product Engineer (Undergraduate/Master’s) | Intern – 2020",EY,Canada,"EY is a global leader in assurance, tax, transaction and advisory services.Technology is at the heart of what we do and deliver at EY.",Nothing_found
1168,Full Time Opportunities for MBA Students or Recent Graduates: Sales,Microsoft,"Mississauga, ON","Platform as a Service (PaaS), containers, microservices, serverless, blockchain, Kubernetes, and DevOps and other cloud application development related…",Nothing_found
1169,Intern - Software Developer (4 or 16 month contract),Ontario Teachers' Pension Plan,"Toronto, ON","Students in the past have been involved in projects relating to performance and risk measurement, trade order management, portfolio accounting, master data…",Nothing_found
1170,Consulting - Core Business Operations - Winter Co-op/ Intern 2020 - Opportunities Across Canada,Deloitte,"Toronto, ON","Software development experience and/ or scripting, cloud platforms, technology strategy, Agile practices and methodologies, DevOps and automation, and…",Nothing_found
1171,EA Sports - DevOps Engineer,Electronic Arts,"Vancouver, BC","The DevOps team is looking for a talented DevOps Engineer to join our team.Mentor junior engineers, new hires, and interns.",Nothing_found
1172,Technical Co-op - System Admin / DevOps - JSS,Lockheed Martin Corporation,"Halifax, NS",Participate in a structured cooperative educational/work program between the company and a college/university and enrolled in an accredited degree program…,Nothing_found
1173,SAP iXp Intern - Concur Locate Software Developer,SAP,"Vancouver, BC","Concur Locate Software Developer Intern.Java, Kotlin, JavaScript, TypeScript, ReactJS, Linux, shell scripting, SQL databases, web programming, mobile…",Nothing_found
1174,Backend Developer,CareGuide Inc,"Toronto, ON",Our most recent intern had this to say about us:Experience in DevOps and scaling web applications to hundreds of millions of users.What We Can Promise You.,Nothing_found
1175,EA Sports - Dev Ops Engineer (Contract),Electronic Arts,"Vancouver, BC","The DevOps team is looking for a talented DevOps Engineer to join our team.Mentor junior engineers, new hires, and interns.",Nothing_found
1176,"SAP iXp Intern - Agile Developer - PTI, IT Partner Management",SAP,"Vancouver, BC","Agile Developer Intern – Machine Learning, IT Partner Management.Experience with databases, data and deployment pipelines, continuous integration, continuous…",Nothing_found
1177,Automation Developer Co-op (8 or 12 month),TD Bank,"Toronto, ON","Execute agile test automation leveraging DevOps CI/CD framework (Jenkins, Bit Bucket, Cucumber).Explain why you're a winning candidate.What You Bring to TD.",Nothing_found
1178,Senior Software Developer (iOS),Sensibill Inc.,"Toronto, ON","Mentor and guide junior developers and interns.Scrum, Kanban, XP, TDD, Design Patterns, Inversion of Control, CI, CD, test automation, DevOps.",Nothing_found
1179,Senior Software Engineer,CareGuide Inc,"Toronto, ON",Our most recent intern had this to say about us:Experience in DevOps and scaling web applications to hundreds of millions of users.What We Can Promise You.,Nothing_found
1180,System Administrator (Full-Time Unpaid Intern),OpenConcept Consulting Inc.,"Ottawa, ON","Stay up-to-date with the latest trends in web development, hosting, server configuration, DevOps, deployment orchestration, continuous integration,…",Nothing_found
1181,DevOps Intern - DevOps stagiaire,Nuance,"Montréal, QC","The DevOps intern will be part of a dynamic team, collaborating with the R&D; organization to build out a release pipeline for their products and services.",Nothing_found
1182,Intern - DevOps & Tools (Winter 2020),Mackenzie Investments,"Winnipeg, MB",DevOps Engineer – DevOps & Tools Department. Opportunity to work on a larger project to build a showcase web app to utilize the full spectrum of DevOps tools…,Nothing_found
1183,"DevOps Developer - Internship - 12 months (Ottawa, ON)",IBM,"Ottawa, ON","DevOps Developer Interns are in demand across IBM's growth areas. At IBM, work is more than a job - it's a calling: To think along with clients and sell.",Nothing_found
1184,"DevOps Developer - Coop - 4 or 8 months (Ottawa, ON)",IBM,"Ottawa, ON","DevOps Developer Interns are in demand across IBM's growth areas. At IBM, work is more than a job - it's a calling: To think along with clients and sell.",Nothing_found
1185,DevOps Engineer Co-op,TD Bank,"Toronto, ON",We have opportunities in various Technology Solutions areas and job responsibilities for DevOps students will vary by area. Carve out a career for yourself.,Nothing_found
1186,Programmer Analyst Intern,Desjardins,"Montréal, QC",Intern – JAVA Programmer Analyst. Intern – COBOL Programmer Analyst. Intern – Quality Assurance Software Analyst. Relevant work experience (an asset).,Nothing_found
1187,"EY Client Technology, Product Engineer (Undergraduate/Master’s) | Intern – 2020",EY,Canada,"EY is a global leader in assurance, tax, transaction and advisory services. Technology is at the heart of what we do and deliver at EY.",Nothing_found
1188,Full Time Opportunities for MBA Students or Recent Graduates: Sales,Microsoft,"Mississauga, ON","Platform as a Service (PaaS), containers, microservices, serverless, blockchain, Kubernetes, and DevOps and other cloud application development related…",Nothing_found
1189,Intern - Software Developer (4 or 16 month contract),Ontario Teachers' Pension Plan,"Toronto, ON","Students in the past have been involved in projects relating to performance and risk measurement, trade order management, portfolio accounting, master data…",Nothing_found
1190,Consulting - Core Business Operations - Winter Co-op/ Intern 2020 - Opportunities Across Canada,Deloitte,"Toronto, ON","Software development experience and/ or scripting, cloud platforms, technology strategy, Agile practices and methodologies, DevOps and automation, and…",Nothing_found
1191,EA Sports - DevOps Engineer,Electronic Arts,"Vancouver, BC","The DevOps team is looking for a talented DevOps Engineer to join our team. Mentor junior engineers, new hires, and interns.",Nothing_found
1192,Technical Co-op - System Admin / DevOps - JSS,Lockheed Martin Corporation,"Halifax, NS",Participate in a structured cooperative educational/work program between the company and a college/university and enrolled in an accredited degree program…,Nothing_found
1193,SAP iXp Intern - Concur Locate Software Developer,SAP,"Vancouver, BC","Concur Locate Software Developer Intern. Java, Kotlin, JavaScript, TypeScript, ReactJS, Linux, shell scripting, SQL databases, web programming, mobile…",Nothing_found
1194,Backend Developer,CareGuide Inc,"Toronto, ON",Our most recent intern had this to say about us: Experience in DevOps and scaling web applications to hundreds of millions of users. What We Can Promise You.,Nothing_found
1195,EA Sports - Dev Ops Engineer (Contract),Electronic Arts,"Vancouver, BC","The DevOps team is looking for a talented DevOps Engineer to join our team. Mentor junior engineers, new hires, and interns.",Nothing_found
1196,"SAP iXp Intern - Agile Developer - PTI, IT Partner Management",SAP,"Vancouver, BC","Agile Developer Intern – Machine Learning, IT Partner Management. Experience with databases, data and deployment pipelines, continuous integration, continuous…",Nothing_found
1197,Automation Developer Co-op (8 or 12 month),TD Bank,"Toronto, ON","Execute agile test automation leveraging DevOps CI/CD framework (Jenkins, Bit Bucket, Cucumber). Explain why you're a winning candidate. What You Bring to TD.",Nothing_found
1198,Senior Software Developer (iOS),Sensibill Inc.,"Toronto, ON","Mentor and guide junior developers and interns. Scrum, Kanban, XP, TDD, Design Patterns, Inversion of Control, CI, CD, test automation, DevOps.",Nothing_found
1199,Senior Software Engineer,CareGuide Inc,"Toronto, ON",Our most recent intern had this to say about us: Experience in DevOps and scaling web applications to hundreds of millions of users. What We Can Promise You.,Nothing_found
1200,System Administrator (Full-Time Unpaid Intern),OpenConcept Consulting Inc.,"Ottawa, ON","Stay up-to-date with the latest trends in web development, hosting, server configuration, DevOps, deployment orchestration, continuous integration,…",Nothing_found
1201,DevOps Intern - DevOps stagiaire,Nuance,"Montréal, QC",Le stagiaire en DevOps fera partie d’une équipe dynamique qui collaborera avec l’organisation de R&D; afin de créer un pipeline de versions pour leurs produits…,Nothing_found
1202,Intern - DevOps & Tools (Winter 2020),Mackenzie Investments,"Winnipeg, MB",Opportunity to work on a larger project to build a showcase web app to utilize the full spectrum of DevOps tools and demonstrate techniques such as build-test…,Nothing_found
1203,"DevOps Developer - Internship - 12 months (Ottawa, ON)",IBM,"Ottawa, ON","To think along with clients and sell. You’ll work in an Agile, collaborative environment to build, deploy, configure, and maintain systems, which may include…",Nothing_found
1204,"DevOps Developer - Coop - 4 or 8 months (Ottawa, ON)",IBM,"Ottawa, ON","To think along with clients and sell. You’ll work in an Agile, collaborative environment to build, deploy, configure, and maintain systems, which may include…",Nothing_found
1205,DevOps Engineer Co-op,TD Bank,"Toronto, ON",Champion test driven development practices with our engineering and line of business developers. Continuously improve our Jenkins build and test automation…,Nothing_found
1206,Programmer Analyst Intern,Desjardins,"Montréal, QC","Intern – COBOL Programmer Analyst. Intern – Quality Assurance Software Analyst. As an intern, you will contribute to IT efficiency.",Nothing_found
1207,"EY Client Technology, Product Engineer (Undergraduate/Master’s) | Intern – 2020",EY,Canada,"As a Product Engineer @EYT, you will participate in project teams through all phases of a project: Design & develop resilient, scalable, multi-tenant micro…",Nothing_found
1208,Full Time Opportunities for MBA Students or Recent Graduates: Sales,Microsoft,"Mississauga, ON","Platform as a Service (PaaS), containers, microservices, serverless, blockchain, Kubernetes, and DevOps and other cloud application development related…",Nothing_found
1209,Intern - Software Developer (4 or 16 month contract),Ontario Teachers' Pension Plan,"Toronto, ON",We leverage technologies preferred in the financial services industry to deliver both software solutions to our investment professionals and tools to enhance…,Nothing_found
1210,Consulting - Core Business Operations - Winter Co-op/ Intern 2020 - Opportunities Across Canada,Deloitte,"Toronto, ON","Software development experience and/ or scripting, cloud platforms, technology strategy, Agile practices and methodologies, DevOps and automation, and…",Nothing_found
1211,EA Sports - DevOps Engineer,Electronic Arts,"Vancouver, BC","Mentor junior engineers, new hires, and interns. Keen interest in DevOps methodologies and technologies (Docker, Chef, Ansible, etc.)\.",Nothing_found
1212,Technical Co-op - System Admin / DevOps - JSS,Lockheed Martin Corporation,"Halifax, NS",Participate in a structured cooperative educational/work program between the company and a college/university and enrolled in an accredited degree program…,Nothing_found
1213,SAP iXp Intern - Concur Locate Software Developer,SAP,"Vancouver, BC","Java, Kotlin, JavaScript, TypeScript, ReactJS, Linux, shell scripting, SQL databases, web programming, mobile development (iOS, Android), Git, devops, Docker,…",Nothing_found
1214,Backend Developer,CareGuide Inc,"Toronto, ON","Experience in DevOps and scaling web applications to hundreds of millions of users. Weekly one-on-one’s, frequent skip-level meetings with technical and…",Nothing_found
1215,EA Sports - Dev Ops Engineer (Contract),Electronic Arts,"Vancouver, BC","Mentor junior engineers, new hires, and interns. Keen interest in DevOps methodologies and technologies (Docker, Chef, Ansible, etc.)\.",Nothing_found
1216,"SAP iXp Intern - Agile Developer - PTI, IT Partner Management",SAP,"Vancouver, BC","Experience with databases, data and deployment pipelines, continuous integration, continuous delivery, automation and devops tool chain – Jenkins, Docker,…",Nothing_found
1217,Automation Developer Co-op (8 or 12 month),TD Bank,"Toronto, ON","Execute agile test automation leveraging DevOps CI/CD framework (Jenkins, Bit Bucket, Cucumber). Assist in the development/maintenance of comprehensive…",Nothing_found
1218,Senior Software Developer (iOS),Sensibill Inc.,"Toronto, ON","Mentor and guide junior developers and interns. Scrum, Kanban, XP, TDD, Design Patterns, Inversion of Control, CI, CD, test automation, DevOps.",Nothing_found
1219,Senior Software Engineer,CareGuide Inc,"Toronto, ON","Experience in DevOps and scaling web applications to hundreds of millions of users. Weekly one-on-one’s, frequent skip-level meetings with technical and…",Nothing_found
1220,System Administrator (Full-Time Unpaid Intern),OpenConcept Consulting Inc.,"Ottawa, ON","Stay up-to-date with the latest trends in web development, hosting, server configuration, DevOps, deployment orchestration, continuous integration,…",Nothing_found
1221,DevOps Intern - DevOps stagiaire,Nuance,"Montréal, QC","The DevOps intern will be part of a dynamic team, collaborating with the R&D; organization to build out a release pipeline for their products and services.",Nothing_found
1222,Intern - DevOps & Tools (Winter 2020),Mackenzie Investments,"Winnipeg, MB",DevOps Engineer – DevOps & Tools Department. Opportunity to work on a larger project to build a showcase web app to utilize the full spectrum of DevOps tools…,Nothing_found
1223,"DevOps Developer - Internship - 12 months (Ottawa, ON)",IBM,"Ottawa, ON","DevOps Developer Interns are in demand across IBM's growth areas. At IBM, work is more than a job - it's a calling: To think along with clients and sell.",Nothing_found
1224,"DevOps Developer - Coop - 4 or 8 months (Ottawa, ON)",IBM,"Ottawa, ON","DevOps Developer Interns are in demand across IBM's growth areas. At IBM, work is more than a job - it's a calling: To think along with clients and sell.",Nothing_found
1225,DevOps Engineer Co-op,TD Bank,"Toronto, ON",We have opportunities in various Technology Solutions areas and job responsibilities for DevOps students will vary by area. Carve out a career for yourself.,Nothing_found
1226,Programmer Analyst Intern,Desjardins,"Montréal, QC",Intern – JAVA Programmer Analyst. Intern – COBOL Programmer Analyst. Intern – Quality Assurance Software Analyst. Relevant work experience (an asset).,Nothing_found
1227,"EY Client Technology, Product Engineer (Undergraduate/Master’s) | Intern – 2020",EY,Canada,"EY is a global leader in assurance, tax, transaction and advisory services. Technology is at the heart of what we do and deliver at EY.",Nothing_found
1228,Full Time Opportunities for MBA Students or Recent Graduates: Sales,Microsoft,"Mississauga, ON","Platform as a Service (PaaS), containers, microservices, serverless, blockchain, Kubernetes, and DevOps and other cloud application development related…",Nothing_found
1229,Intern - Software Developer (4 or 16 month contract),Ontario Teachers' Pension Plan,"Toronto, ON","Students in the past have been involved in projects relating to performance and risk measurement, trade order management, portfolio accounting, master data…",Nothing_found
1230,Consulting - Core Business Operations - Winter Co-op/ Intern 2020 - Opportunities Across Canada,Deloitte,"Toronto, ON","Software development experience and/ or scripting, cloud platforms, technology strategy, Agile practices and methodologies, DevOps and automation, and…",Nothing_found
1231,EA Sports - DevOps Engineer,Electronic Arts,"Vancouver, BC","The DevOps team is looking for a talented DevOps Engineer to join our team. Mentor junior engineers, new hires, and interns.",Nothing_found
1232,Technical Co-op - System Admin / DevOps - JSS,Lockheed Martin Corporation,"Halifax, NS",Participate in a structured cooperative educational/work program between the company and a college/university and enrolled in an accredited degree program…,Nothing_found
1233,SAP iXp Intern - Concur Locate Software Developer,SAP,"Vancouver, BC","Concur Locate Software Developer Intern. Java, Kotlin, JavaScript, TypeScript, ReactJS, Linux, shell scripting, SQL databases, web programming, mobile…",Nothing_found
1234,Backend Developer,CareGuide Inc,"Toronto, ON",Our most recent intern had this to say about us: Experience in DevOps and scaling web applications to hundreds of millions of users. What We Can Promise You.,Nothing_found
1235,EA Sports - Dev Ops Engineer (Contract),Electronic Arts,"Vancouver, BC","The DevOps team is looking for a talented DevOps Engineer to join our team. Mentor junior engineers, new hires, and interns.",Nothing_found
1236,"SAP iXp Intern - Agile Developer - PTI, IT Partner Management",SAP,"Vancouver, BC","Agile Developer Intern – Machine Learning, IT Partner Management. Experience with databases, data and deployment pipelines, continuous integration, continuous…",Nothing_found
1237,Automation Developer Co-op (8 or 12 month),TD Bank,"Toronto, ON","Execute agile test automation leveraging DevOps CI/CD framework (Jenkins, Bit Bucket, Cucumber). Explain why you're a winning candidate. What You Bring to TD.",Nothing_found
1238,Senior Software Developer (iOS),Sensibill Inc.,"Toronto, ON","Mentor and guide junior developers and interns. Scrum, Kanban, XP, TDD, Design Patterns, Inversion of Control, CI, CD, test automation, DevOps.",Nothing_found
1239,Senior Software Engineer,CareGuide Inc,"Toronto, ON",Our most recent intern had this to say about us: Experience in DevOps and scaling web applications to hundreds of millions of users. What We Can Promise You.,Nothing_found
1240,System Administrator (Full-Time Unpaid Intern),OpenConcept Consulting Inc.,"Ottawa, ON","Stay up-to-date with the latest trends in web development, hosting, server configuration, DevOps, deployment orchestration, continuous integration,…",Nothing_found
1241,DevOps Intern - DevOps stagiaire,Nuance,"Montréal, QC","The DevOps intern will be part of a dynamic team, collaborating with the R&D; organization to build out a release pipeline for their products and services.",Nothing_found
1242,Intern - DevOps & Tools (Winter 2020),Mackenzie Investments,"Winnipeg, MB",DevOps Engineer – DevOps & Tools Department. Opportunity to work on a larger project to build a showcase web app to utilize the full spectrum of DevOps tools…,Nothing_found
1243,"DevOps Developer - Internship - 12 months (Ottawa, ON)",IBM,"Ottawa, ON","DevOps Developer Interns are in demand across IBM's growth areas. At IBM, work is more than a job - it's a calling: To think along with clients and sell.",Nothing_found
1244,"DevOps Developer - Coop - 4 or 8 months (Ottawa, ON)",IBM,"Ottawa, ON","DevOps Developer Interns are in demand across IBM's growth areas. At IBM, work is more than a job - it's a calling: To think along with clients and sell.",Nothing_found
1245,DevOps Engineer Co-op,TD Bank,"Toronto, ON",We have opportunities in various Technology Solutions areas and job responsibilities for DevOps students will vary by area. Carve out a career for yourself.,Nothing_found
1246,Programmer Analyst Intern,Desjardins,"Montréal, QC",Intern – JAVA Programmer Analyst. Intern – COBOL Programmer Analyst. Intern – Quality Assurance Software Analyst. Relevant work experience (an asset).,Nothing_found
1247,"EY Client Technology, Product Engineer (Undergraduate/Master’s) | Intern – 2020",EY,Canada,"EY is a global leader in assurance, tax, transaction and advisory services. Technology is at the heart of what we do and deliver at EY.",Nothing_found
1248,Full Time Opportunities for MBA Students or Recent Graduates: Sales,Microsoft,"Mississauga, ON","Platform as a Service (PaaS), containers, microservices, serverless, blockchain, Kubernetes, and DevOps and other cloud application development related…",Nothing_found
1249,Intern - Software Developer (4 or 16 month contract),Ontario Teachers' Pension Plan,"Toronto, ON","Students in the past have been involved in projects relating to performance and risk measurement, trade order management, portfolio accounting, master data…",Nothing_found
1250,Consulting - Core Business Operations - Winter Co-op/ Intern 2020 - Opportunities Across Canada,Deloitte,"Toronto, ON","Software development experience and/ or scripting, cloud platforms, technology strategy, Agile practices and methodologies, DevOps and automation, and…",Nothing_found
1251,EA Sports - DevOps Engineer,Electronic Arts,"Vancouver, BC","The DevOps team is looking for a talented DevOps Engineer to join our team. Mentor junior engineers, new hires, and interns.",Nothing_found
1252,Technical Co-op - System Admin / DevOps - JSS,Lockheed Martin Corporation,"Halifax, NS",Participate in a structured cooperative educational/work program between the company and a college/university and enrolled in an accredited degree program…,Nothing_found
1253,SAP iXp Intern - Concur Locate Software Developer,SAP,"Vancouver, BC","Concur Locate Software Developer Intern. Java, Kotlin, JavaScript, TypeScript, ReactJS, Linux, shell scripting, SQL databases, web programming, mobile…",Nothing_found
1254,Backend Developer,CareGuide Inc,"Toronto, ON",Our most recent intern had this to say about us: Experience in DevOps and scaling web applications to hundreds of millions of users. What We Can Promise You.,Nothing_found
1255,EA Sports - Dev Ops Engineer (Contract),Electronic Arts,"Vancouver, BC","The DevOps team is looking for a talented DevOps Engineer to join our team. Mentor junior engineers, new hires, and interns.",Nothing_found
1256,"SAP iXp Intern - Agile Developer - PTI, IT Partner Management",SAP,"Vancouver, BC","Agile Developer Intern – Machine Learning, IT Partner Management. Experience with databases, data and deployment pipelines, continuous integration, continuous…",Nothing_found
1257,Automation Developer Co-op (8 or 12 month),TD Bank,"Toronto, ON","Execute agile test automation leveraging DevOps CI/CD framework (Jenkins, Bit Bucket, Cucumber). Explain why you're a winning candidate. What You Bring to TD.",Nothing_found
1258,Senior Software Developer (iOS),Sensibill Inc.,"Toronto, ON","Mentor and guide junior developers and interns. Scrum, Kanban, XP, TDD, Design Patterns, Inversion of Control, CI, CD, test automation, DevOps.",Nothing_found
1259,Senior Software Engineer,CareGuide Inc,"Toronto, ON",Our most recent intern had this to say about us: Experience in DevOps and scaling web applications to hundreds of millions of users. What We Can Promise You.,Nothing_found
1260,System Administrator (Full-Time Unpaid Intern),OpenConcept Consulting Inc.,"Ottawa, ON","Stay up-to-date with the latest trends in web development, hosting, server configuration, DevOps, deployment orchestration, continuous integration,…",Nothing_found
1261,DevOps Intern - DevOps stagiaire,Nuance,"Montréal, QC","The DevOps intern will be part of a dynamic team, collaborating with the R&D; organization to build out a release pipeline for their products and services.",Nothing_found
1262,Intern - DevOps & Tools (Winter 2020),Mackenzie Investments,"Winnipeg, MB",DevOps Engineer – DevOps & Tools Department. Opportunity to work on a larger project to build a showcase web app to utilize the full spectrum of DevOps tools…,Nothing_found
1263,"DevOps Developer - Internship - 12 months (Ottawa, ON)",IBM,"Ottawa, ON","DevOps Developer Interns are in demand across IBM's growth areas. At IBM, work is more than a job - it's a calling: To think along with clients and sell.",Nothing_found
1264,"DevOps Developer - Coop - 4 or 8 months (Ottawa, ON)",IBM,"Ottawa, ON","DevOps Developer Interns are in demand across IBM's growth areas. At IBM, work is more than a job - it's a calling: To think along with clients and sell.",Nothing_found
1265,DevOps Engineer Co-op,TD Bank,"Toronto, ON",We have opportunities in various Technology Solutions areas and job responsibilities for DevOps students will vary by area. We can’t afford to be boring.,Nothing_found
1266,Programmer Analyst Intern,Desjardins,"Montréal, QC",Intern – JAVA Programmer Analyst. Intern – COBOL Programmer Analyst. Intern – Quality Assurance Software Analyst. Relevant work experience (an asset).,Nothing_found
1267,"EY Client Technology, Product Engineer (Undergraduate/Master’s) | Intern – 2020",EY,Canada,We are seeking associate Product Engineers for a brand-new technology development hub being established in Vancouver. Skills and attributes for success.,Nothing_found
1268,Full Time Opportunities for MBA Students or Recent Graduates: Sales,Microsoft,"Mississauga, ON","Platform as a Service (PaaS), containers, microservices, serverless, blockchain, Kubernetes, and DevOps and other cloud application development related…",Nothing_found
1269,Intern - Software Developer (4 or 16 month contract),Ontario Teachers' Pension Plan,"Toronto, ON",We leverage technologies preferred in the financial services industry to deliver both software solutions to our investment professionals and tools to enhance…,Nothing_found
1270,Consulting - Core Business Operations - Winter Co-op/ Intern 2020 - Opportunities Across Canada,Deloitte,"Toronto, ON","Software development experience and/ or scripting, cloud platforms, technology strategy, Agile practices and methodologies, DevOps and automation, and…",Nothing_found
1271,EA Sports - DevOps Engineer,Electronic Arts,"Vancouver, BC","The DevOps team is looking for a talented DevOps Engineer to join our team. Mentor junior engineers, new hires, and interns.",Nothing_found
1272,Technical Co-op - System Admin / DevOps - JSS,Lockheed Martin Corporation,"Halifax, NS",Participate in a structured cooperative educational/work program between the company and a college/university and enrolled in an accredited degree program…,Nothing_found
1273,SAP iXp Intern - Concur Locate Software Developer,SAP,"Vancouver, BC","Concur Locate Software Developer Intern. Java, Kotlin, JavaScript, TypeScript, ReactJS, Linux, shell scripting, SQL databases, web programming, mobile…",Nothing_found
1274,Backend Developer,CareGuide Inc,"Toronto, ON",Our most recent intern had this to say about us: Experience in DevOps and scaling web applications to hundreds of millions of users. What We Can Promise You.,Nothing_found
1275,EA Sports - Dev Ops Engineer (Contract),Electronic Arts,"Vancouver, BC","The DevOps team is looking for a talented DevOps Engineer to join our team. Mentor junior engineers, new hires, and interns.",Nothing_found
1276,"SAP iXp Intern - Agile Developer - PTI, IT Partner Management",SAP,"Vancouver, BC","Agile Developer Intern – Machine Learning, IT Partner Management. Experience with databases, data and deployment pipelines, continuous integration, continuous…",Nothing_found
1277,Automation Developer Co-op (8 or 12 month),TD Bank,"Toronto, ON","Execute agile test automation leveraging DevOps CI/CD framework (Jenkins, Bit Bucket, Cucumber). We can’t afford to be boring. What You Bring to TD.",Nothing_found
1278,Senior Software Developer (iOS),Sensibill Inc.,"Toronto, ON","Mentor and guide junior developers and interns. Scrum, Kanban, XP, TDD, Design Patterns, Inversion of Control, CI, CD, test automation, DevOps.",Nothing_found
1279,Senior Software Engineer,CareGuide Inc,"Toronto, ON",Our most recent intern had this to say about us: Experience in DevOps and scaling web applications to hundreds of millions of users. What We Can Promise You.,Nothing_found
1280,System Administrator (Full-Time Unpaid Intern),OpenConcept Consulting Inc.,"Ottawa, ON","Stay up-to-date with the latest trends in web development, hosting, server configuration, DevOps, deployment orchestration, continuous integration,…",Nothing_found
1281,DevOps Intern - DevOps stagiaire,Nuance,"Montréal, QC","The DevOps intern will be part of a dynamic team, collaborating with the R&D; organization to build out a release pipeline for their products and services.",Nothing_found
1282,Intern - DevOps & Tools (Winter 2020),Mackenzie Investments,"Winnipeg, MB",DevOps Engineer – DevOps & Tools Department. Opportunity to work on a larger project to build a showcase web app to utilize the full spectrum of DevOps tools…,Nothing_found
1283,"DevOps Developer - Internship - 12 months (Ottawa, ON)",IBM,"Ottawa, ON","DevOps Developer Interns are in demand across IBM's growth areas. At IBM, work is more than a job - it's a calling: To think along with clients and sell.",Nothing_found
1284,"DevOps Developer - Coop - 4 or 8 months (Ottawa, ON)",IBM,"Ottawa, ON","DevOps Developer Interns are in demand across IBM's growth areas. At IBM, work is more than a job - it's a calling: To think along with clients and sell.",Nothing_found
1285,DevOps Engineer Co-op,TD Bank,"Toronto, ON",We have opportunities in various Technology Solutions areas and job responsibilities for DevOps students will vary by area. Carve out a career for yourself.,Nothing_found
1286,Programmer Analyst Intern,Desjardins,"Montréal, QC",Intern – JAVA Programmer Analyst. Intern – COBOL Programmer Analyst. Intern – Quality Assurance Software Analyst. Relevant work experience (an asset).,Nothing_found
1287,"EY Client Technology, Product Engineer (Undergraduate/Master’s) | Intern – 2020",EY,Canada,"EY is a global leader in assurance, tax, transaction and advisory services. Technology is at the heart of what we do and deliver at EY.",Nothing_found
1288,Full Time Opportunities for MBA Students or Recent Graduates: Sales,Microsoft,"Mississauga, ON","Platform as a Service (PaaS), containers, microservices, serverless, blockchain, Kubernetes, and DevOps and other cloud application development related…",Nothing_found
1289,Intern - Software Developer (4 or 16 month contract),Ontario Teachers' Pension Plan,"Toronto, ON","Students in the past have been involved in projects relating to performance and risk measurement, trade order management, portfolio accounting, master data…",Nothing_found
1290,Consulting - Core Business Operations - Winter Co-op/ Intern 2020 - Opportunities Across Canada,Deloitte,"Toronto, ON","Software development experience and/ or scripting, cloud platforms, technology strategy, Agile practices and methodologies, DevOps and automation, and…",Nothing_found
1291,EA Sports - DevOps Engineer,Electronic Arts,"Vancouver, BC","The DevOps team is looking for a talented DevOps Engineer to join our team. Mentor junior engineers, new hires, and interns.",Nothing_found
1292,Technical Co-op - System Admin / DevOps - JSS,Lockheed Martin Corporation,"Halifax, NS",Participate in a structured cooperative educational/work program between the company and a college/university and enrolled in an accredited degree program…,Nothing_found
1293,SAP iXp Intern - Concur Locate Software Developer,SAP,"Vancouver, BC","Concur Locate Software Developer Intern. Java, Kotlin, JavaScript, TypeScript, ReactJS, Linux, shell scripting, SQL databases, web programming, mobile…",Nothing_found
1294,Backend Developer,CareGuide Inc,"Toronto, ON",Our most recent intern had this to say about us: Experience in DevOps and scaling web applications to hundreds of millions of users. What We Can Promise You.,Nothing_found
1295,EA Sports - Dev Ops Engineer (Contract),Electronic Arts,"Vancouver, BC","The DevOps team is looking for a talented DevOps Engineer to join our team. Mentor junior engineers, new hires, and interns.",Nothing_found
1296,"SAP iXp Intern - Agile Developer - PTI, IT Partner Management",SAP,"Vancouver, BC","Agile Developer Intern – Machine Learning, IT Partner Management. Experience with databases, data and deployment pipelines, continuous integration, continuous…",Nothing_found
1297,Automation Developer Co-op (8 or 12 month),TD Bank,"Toronto, ON","Execute agile test automation leveraging DevOps CI/CD framework (Jenkins, Bit Bucket, Cucumber). Explain why you're a winning candidate. What You Bring to TD.",Nothing_found
1298,Senior Software Developer (iOS),Sensibill Inc.,"Toronto, ON","Mentor and guide junior developers and interns. Scrum, Kanban, XP, TDD, Design Patterns, Inversion of Control, CI, CD, test automation, DevOps.",Nothing_found
